Texto;Sentiment;id
@gabogato @LATAM_CHI #pesimo servicio igual que @turbus'               ;-1;10792
@NuevoPudahuel @LATAM_CHI y el vuelo 285 a Pto. Montt!!!! Seguimos en el taco #parotaxistas'               ;-1;10793
@LATAM_CHI @blasgaete Antonio en mi caso demoraron mas de 3 meses en responderme;-1;10794
@LATAM_CHI aqui seguimos en pleno taco x paro de taxistas ... !!! Atencion @LATAM_CHI '               ;-1;10795
@LATAM_CHI @NuevoPudahuel No deberian dejar que ocurran estos problemas;-1;10796
@LATAM_CHI la gestion de su call center es horrible de malo y de la gente que responde los correos peor todavia;-1;10797
@quincheros @LATAM_CHI \xc2\xbfPor que no las arrojaron del avion? \xf0\x9f\x98\x93'               ;-1;10798
RT @fhuerta11: @LATAM_CHI vuelo LA 893 no parte por sobrepeso;-1;10799
RT @Paulino40293734: @LATAM_CHI Ademas del error es frustrante reingresar los mismos datos siempre. Mi nacionalidad;-1;10800
RT @Paulino40293734: @LATAM_CHI Y ahora ingreso en mi cuenta Latampass;-1;10801
@LATAM_CHI vuelo LA 893 no parte por sobrepeso;-1;10802
RT @andreamatalinar: @LATAM_CHI hoy viaje iquique Santiago fila 4 hora de almuerzo menu de mercado latam y no les quedaba ningun sandwich \xf0\x9f\x98\xa1\xe2\x80\xa6'               ;-1;10803
RT @_ayfkm: @_tty0 @diego_domi @LATAM_ARG Nunca mas viajare en @latam_arg por esta PELOTUDEZ. Increible que la empresa lo permita. Cielos a\xe2\x80\xa6'               ;-1;10804
@_tty0 @diego_domi @LATAM_ARG Nunca mas viajare en @latam_arg por esta PELOTUDEZ. Increible que la empresa lo permi\xe2\x80\xa6 '               ;-1;10805
La concha de tu hermana @LATAM_ARG nunca mas'               ;-1;10806
Nunca viajo en LATAM;-1;10807
@diego_domi NUNCA MÁS EN MI PUTA VIDA ME SUBO A UN AVIÓN DE LATAM! Ridiculos!!'               ;-1;10808
RT @lpsalas: @LATAM_CO @LATAM_CO se volvieron una aerolinea de bajo costo...espero nunca mas volver a utilizar su pesimo servicio.'               ;-1;10809
RT @Jpcorreaf: @LATAM_CHI Dejame decirte que ya han pasado mas de un mes de lo sucedido... pero nunca mas viajeros en latam'               ;-1;10810
@LATAM_CHI Dejame decirte que ya han pasado mas de un mes de lo sucedido... pero nunca mas viajeros en latam'               ;-1;10811
@LATAM_CO @LATAM_CO se volvieron una aerolinea de bajo costo...espero nunca mas volver a utilizar su pesimo servicio.'               ;-1;10812
"""Hoy este consumidor es mas mobile que nunca y eso no va a cambiar, es un movimiento inevitable"", dice Fabiano D. Lobo,director de MMA Latam'               ";-1;10813
Que payasada la de @LATAM_PER;-1;10814
@LATAM_CHI La version esta actualizada y llevo una semana con mas de 3 intentos diarios. Y nunca funciono pq mejor\xe2\x80\xa6 '               ;-1;10815
Que desastre el servicio de @LATAM_ARG \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f Nunca mas. 1 dia y medio viajando;-1;10816
@MissLuchifer @LATAM_ARG Me reprogramaron los vuelos para otros dias y perdi dinero en hospedajes y en presentismo\xe2\x80\xa6 '               ;-1;10817
@MissLuchifer @LATAM_ARG Me cancelaron 4 vuelos! Y nunca me devolvieron un peso;-1;10818
@MissLuchifer @LATAM_ARG Ojala que nunca mas te toque viajar con una empresa TAN de mierda Lu'               ;-1;10819
@javcollao Siempre (o muchas veces) les pasa algo y responden pesimo. Con respecto a las otras busca la mas barata\xe2\x80\xa6 '               ;-1;10820
@martharoldos @LATAM_ECU Yo espere autorizacion para embarcar una mascota mas de seis meses y finalmente deje de se\xe2\x80\xa6 '               ;-1;10821
@LATAM_PER Estoy intentando postular a un upg. Llamo al call center y luego de ingresar mi codigo lanpass me cuelga\xe2\x80\xa6 '               ;-1;10822
@LATAM_PER A ponerse lentes para leee bien No hay disclaimer y a los 5 minutos se les acaban las ofertas de Mercado\xe2\x80\xa6 '               ;-1;10823
@LATAM_PER estoy tratando de contactarlos por el call center desde las 5am y nada! Es una emergencia. Favor contestar inbox'               ;-1;10824
@LATAM_PER estoy llamando al call Center y me cuelgan la llamada'               ;-1;10825
Le parece justo q en el aeropuerto d Talara solo @LATAM_PER aterrice son unos corruptos se qdan con nuestro dinero con nuestros pasajes!'               ;-1;10826
@LatamIndignados @LATAM_PER @LATAMAirlines UDS. son una aerolinea #corrupta y unos rateros eso es lo que son. Mis 2 pasajes mas de $200.'               ;-1;10827
@LATAM_PER So pedazo de bestias ahora tengo zika y necesito mis pasajes son unos rateros Y si les voy hacer una denuncia a @IndecopiOficial'               ;-1;10828
RT @azulbella7: @AlexandraHorler @LATAM_PER Nos roban descaradamente;-1;10829
@AlexandraHorler @LATAM_PER Supuestamente quitaron muchas cosas para bajar los precios pero siguen igual;1;10830
@AlexandraHorler @LATAM_PER Cambiar de linea aerea para la proxima;-1;10831
@LATAM_PER Seria solo perdida de tiempo;-1;10832
@AlexandraHorler @LATAM_PER Ida y vuelta? Cuando viajaba a Tarapoto estaba 140 dolares. Ha subido un monton.'               ;-1;10833
@AlexandraHorler @LATAM_PER Muy pesimo servicio estas en lo cierto...'               ;-1;10834
@AlexandraHorler @LATAM_PER Nos roban descaradamente;-1;10835
@ClaroPeru @LATAM_PER tambien dcia lo mismo y se qdaron con mis 2 pasajes ida y vuelta no me devolvieron nada ni c\xe2\x80\xa6 '               ;-1;10836
te odio fuerte @LATAM_CHI @LATAM_ARG mañana celebramos los 3 meses que no me hacen la devolucion y nadie sabe porque!!IRRESPONSABLES!!!!!!!'               ;-1;10837
RT @pablitolescano: Dale @LATAM_ARG estamos varados en Puerto Iguazu. No nos dejes morir. \xf0\x9f\x98\xa9 queremos volver a nuestros hogares. Codigo de\xe2\x80\xa6'               ;-1;10838
RT @vickypetrozzino: Gracias @LATAM_ARG por otro vuelo cancelado \xe2\x9c\x8c\xf0\x9f\x8f\xbb como siempre cagando la vida del resto! Necesito volver HOY a bsas \xf0\x9f\x98\x92'               ;-1;10839
@LATAM_ARG El numero de caso es el #6835166 demoraron un vuelo y perjudicaron el yeso de mis viejos;-1;10840
RT @pablitolescano: @LATAM_ARG estamos varados en Puerto Iguazu. Porque cancelaron nuestro vuelo. Aiuuuuda!!'               ;-1;10841
@LATAM_ARG @LATAM_CHI Sigo esperando devolucion km Lanpass de reserva GUWQKY devolucion 5442154702784 del 3/8 por la que me cobraron 300 US'               ;-1;10842
@LATAM_ARG @pablitolescano Quien es el salame que maneja la cuenta esta? Ademas de mentiroso.'               ;-1;10843
@LATAM_CO @LATAM_ARG La agencia emitio mal el ticket;-1;10844
He criticado mucho a @LATAM_ARG me sorprendieron para bien;1;10845
@soofimicaa @LATAM_ARG Ladrones y estafadores!! cambiaron el vuelo;-1;10846
Como dice @malevilches: A ustedes no les da verguenza ser tan inmorales? Como se hace para robar sin cargo de conciencia?? @LATAM_ECU'               ;-1;10847
@LATAM_ECU para variar no se puede hacer check in...\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e '               ;-1;10848
#AvGeekDay 2da Edicion 2017 Gracias a ellos fue este gran dia @Sky_Ecuador @LATAM_ECU @AviacionGYE @avgeekofficial '               ;1;10849
Simon @LATAM_ECU! me pusieron en la ult fila de un avion vacio. Resulta q si haces check in con antelacion vas al f\xe2\x80\xa6 '               ;-1;10850
Bien por @LATAMAirlines al darle la posiblidad a los pasajeros que tienen vuelo hoy de re agendar sus pasajes.'               ;1;10851
RT @Nicolas33688805: #latam que te ha pasado ?? Un servicio pobre pobre;-1;10852
"@LATAM_CHI buenas tardes. Tengo un tema. Entro con mi usuario y en ""mis viajes"" no aparecen mis vuelos. Y no tengo el mail de confirmacion'               ";-1;10853
NuevoPudahuel @LATAM_CHI Con mayor razon la gente NO va a usar los taxis x todo el daño causado a los pasajeros.'               ;-1;10854
@janigonzalezl ... taxistas hemos definido otorgar excepciones a pasajeros con viajes desde Santiago que tengan atraso debido a esto.'               ;1;10855
@quincheros @LATAM_CHI A nosotros nos ha pasado lo mismo con las maletas. Las empresas aereas debieran poner person\xe2\x80\xa6 '               ;-1;10856
@LATAM_CHI Hola \xc2\xbfme pueden ayudar con un canje de kms latampass en una gifcard el sabado y todavia no me llega'               ;-1;10857
@Prisioner3 @quincheros @LATAM_CHI Que tristeza ver como todos ustedes irradian ODIO. Una pena que ocurra esto no mi pais.'               ;-1;10858
@LATAM_CHI tengo vuelo a las 16:40 a Iquique....imposible llegar por paro de taxis....se atrasaran los vuelos??'               ;-1;10859
Verguenza que nuestra gran #aerolinea LAN se haya transformado en #LATAM @LATAM_CHI @LATAM_ARG '               ;1;10860
@LATAM_CHI @NuevoPudahuel Felicitaciones a Latam \xf0\x9f\x91\x8f\xf0\x9f\x8f\xb                ;1;10861
@LATAM_CHI Gracias por la respuesta! Afortunadamente pude llegar. Caminando y corriendo por la autopista pero llegu\xe2\x80\xa6 '               ;1;10862
@LATAM_CHI me acaba de llegar un mensaje que se cancelo mi vuelo LA155 de calama a Santiago'               ;-1;10863
@LATAM_CHI otra vez me cancelan el vuelo  '               ;-1;10864
No puedo creer q no podamos entrar al aereopuerto. Todos los pasajeros perderemos nuestros vuelo. @LATAM_CHI Gente caminando a mas de 1 km'               ;-1;10865
@LATAM_ARG @LATAM_CHI resuelvan los reclamos chorros @BAconsumidor'               ;-1;10866
@LATAM_CHI @NuevoPudahuel Buenas iniciativas!!'               ;1;10867
RT @Kotesita: \xc2\xbfOye y cuando @LATAM_CHI sobrevende sus vuelos produce mas o menos tacos que los taxistas?'               ;-1;10868
@LATAM_CHI no me ha llegado tarjeta de socio;-1;10869
RT @kittyzeddy: @gabogato @LATAM_CHI #pesimo servicio igual que @turbus'               ;-1;10870
@LATAM_CHI Sale mas economico comprar ida y vuelta y perder el segundo. Que comprar solo ida! Supongo que ese es el negocio.'               ;-1;10871
@LATAM_CHI @NuevoPudahuel Y que solucion nos dan a quienes nos dejaron las maletas en Santiago y recien las recuper\xe2\x80\xa6 '               ;-1;10872
@LATAM_CHI Les acabo de responder! Gracias por la excelente atencion!'               ;1;10873
SKYAirline_CL @LATAM_CHI Estoy decepcionado del trato recibido por vuestra compañia;-1;10874
\xc2\xbfOye y cuando @LATAM_CHI sobrevende sus vuelos produce mas o menos tacos que los taxistas?'               ;-1;10875
RT @CNNChile: . @LATAM_CHI ofrece soluciones a pasajeros afectados por paro de taxistas '               ;1;10876
RT @gonzaloramirex: Ahora: 2400 pasajeros de @LATAM_CHI afectados en sus itinerarios tras bloqueo de aeropuerto. Canal @24HorasTVN'               ;-1;10877
@LATAM_CHI lindo tu low cost;1;10878
@LATAM_CHI Me ofrecieron devolverme solo el monto retenido desde enero;-1;10879
@LATAM_CHI el 18-de agosto ingrese un reclamo por face y aun no tengo respuesta;-1;10880
Vuelo retrasado;-1;10881
Al fin embarcando @LATAM_CHI (atrasado;-1;10882
@LATAM_CHI Gracias! Todavia sigo sin poder registrarme! Puse mis datos de nuevo;-1;10883
Un aplauso a @LATAM_CHI;1;10884
@LATAM_CHI si me van a devolver el dinero que me tiene retenido desde enero;-1;10885
@LATAM_CHI Llamo y no me contestan;-1;10886
@LATAM_CHI Me responden lo mismo cada vez y no solucionan nada;-1;10887
RT @squallchileno: @LATAM_CHI me acaba de llegar un mensaje que se cancelo mi vuelo LA155 de calama a Santiago'               ;-1;10888
Pienso que si es #librevolador no deberian cobran tan caro al comprar solo el pasaje de ida. @LATAM_CHI'               ;-1;10889
@LATAM_CHI estoy a 2 semanas de viajar y caso 6870078 sigue esperando respuesta;-1;10890
@LATAM_ARG @LATAM_CHI @LATAMAirlines una vez mas mienten! Nunca se acredito mi reembolso que supuestamente estaria\xe2\x80\xa6 '               ;-1;10891
@PonzeM @LatamIndignados @LATAM_CHI Si es que la hace y no se lava las manos como lo hace todo el tiempo. Mal @LATAM_CHI'               ;-1;10892
RT @ch1nox: @LatamIndignados Dicen q estan estudiando mi caso y es solo activar mi travel voucher no se pq tarda muchos dias .. gracias por\xe2\x80\xa6'               ;-1;10893
RT @le_gonzalez1986: @macadippel @LatamIndignados @LATAM_CHI A mi me dijeron que eran 15 dias para resolver. Me llega hoy que resolvieron u\xe2\x80\xa6'               ;-1;10894
@LatamIndignados Dicen q estan estudiando mi caso y es solo activar mi travel voucher no se pq tarda muchos dias .. gracias por el apoyo'               ;-1;10895
@macadippel @LatamIndignados @LATAM_CHI A mi me dijeron que eran 15 dias para resolver. Me llega hoy que resolviero\xe2\x80\xa6 '               ;-1;10896
RT @lolatapiad: @LATAM_CHI Ya van 22 dias del plazo q se fijaron;-1;10897
@LATAM_CHI broma su mail de que servicio me hablan si aun ni siquiera responden #LanNoResponde @LatamIndignados '               ;-1;10898
@LATAM_CHI Ya van 22 dias del plazo q se fijaron;-1;10899
@etaburbuja @Jov_Division @leonardofarkas @LATAM_CHI @LatamIndignados Cuando puedas viajar no lo hagas con ladrones\xe2\x80\xa6 '               ;-1;10900
RT @Jov_Division: @LATAM_CHI @ccarvalc Y no soluciona nada @LatamIndignados @LatamTRUCHOS y mas encima estan en Colombia....'               ;-1;10901
@LATAMAirlines no solo te maltratan con cliente te cancela el vuelvo y te pierden la Valija. No saben donde esta !!! NO VIAJEN CON LATAM !!'               ;-1;10902
@masabowles @LATAMAirlines Nunca mas @LATAMAirlines \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb '               ;-1;10903
RT @vivianita8430: @LATAMAirlines necesito reprogramar mi vuelo en la linea no atiende como puedo hacer'               ;-1;10904
@LATAMAirlines necesito reprogramar mi vuelo en la linea no atiende como puedo hacer'               ;-1;10905
RT @juanmaesposito: @LATAMAirlines Me cobraron 300 dolares por el cambio pero nada hicieron para compensar sus errores ! Deben devolverlos\xe2\x80\xa6'               ;-1;10906
@LATAMAirlines como es posible que la maleta de mi padre ademas de ser entregada 3 dias en retraso;-1;10907
RT @juanmaesposito: @LATAMAirlines NUNCA COMPREN VUELOS En Latam ! Te pierden la valija no la encuentran ! Te hacen ir a aeropuerto y perde\xe2\x80\xa6'               ;-1;10908
@LATAMAirlines NUNCA COMPREN VUELOS En Latam ! Te pierden la valija no la encuentran ! Te hacen ir a aeropuerto y perdes plata y tiempo !!'               ;-1;10909
RT @juanmaesposito: @LATAMAirlines te cobra 300 dolares para cambio de dia pero cuando tienen errores no te compensan;-1;10910
@LATAMAirlines te cobra 300 dolares para cambio de dia pero cuando tienen errores no te compensan;-1;10911
@LATAMAirlines Me cobraron 300 dolares por el cambio pero nada hicieron para compensar sus errores ! Deben devolver\xe2\x80\xa6 '               ;-1;10912
LATAMAirlines #Peor compañia aerea NO Compren pasajes lo barato se convierte en SUFRIMIENTO ! Atencion al Cliente HORRIBLE !!!'               ;-1;10913
RT @juanmaesposito: @LATAMAirlines no solo te maltratan con cliente te cancela el vuelvo y te pierden la Valija. No saben donde esta !!! NO\xe2\x80\xa6'               ;-1;10914
@LATAMAirlines no solo te maltratan con cliente te cancela el vuelvo y te pierden la Valija. No saben donde esta !!! NO VIAJEN CON LATAM !!!'               ;-1;10915
Ud compra pasaje @LATAMAirlines que te pasa a @Iberia q pierde tu maleta  si la encuentra, la pasa a tercero, no contactable. Ud. espere.'               ;-1;10916
@LATAMAirlines porque no se me cargan los km si yo realice comparas con la tarjeta master?'               ;-1;10917
@Jackie_AZ ... Estariamos alegres de verte nuevamente a bordo. \xc2\xa1Saludos! :)'               ;1;10918
@AnaluZegarra @LATAMAirlines Tiempo de las lowcost o de @Aerolineas_AR @Avianca @skyteam'               ;-1;10919
@LATAMAirlines Gracias por la prontisima respuesta. Disculpen las molestias;1;10920
Hoy de un vuelo de @LATAMAirlines hecharon a una nena de unos 15 años con UN CANICHE DE 3 MESES PORQUE NO TENIA BOZAL hablame de CRITERIO'               ;-1;10921
Amo el nuevo video de seguridad de @LATAM_CO @LATAMAirlines me dan muchas ganas de verlo solo porque es muy divertido! Bien por eso \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc'               ;1;10922
@LATAM_CHI Mientras tanto hare todo lo posible par evitar q los futuros viajeros paguen por tan deplorable servicio'               ;-1;10923
Que mal servicio el de @LATAM_CHI en aeropuerto una vergüenza;-1;10924
"Que placer es trabajar con, y para, los brokers corporativos de Buenos Aires / Latam ... El real concepto de ""servicio inmobiliario"" \xf0\x9f\x8f\xa2\xc2\xa0\xf0\x9f\x92\xa                ";1;10925
RT @nachopau: @LATAM_CHI \xc2\xbfpor que tan desmejorado el servicio del callcenter? los que atienden cuelgan las llamadas. Parece que no hay cont\xe2\x80\xa6'               ;-1;10926
RT @PonzeM: @LATAM_CHI El tiempo es excesivo;-1;10927
@LATAM_CHI Servicio. He notado que una practica frecuente de los operadores es colgar las llamadas.'               ;-1;10928
"@LATAM_CHI Su respuesta por DM fue ""espere un llamado"" hace mas de una hora. Pare que ofrecen servicio por Twitter entonces ??'               ";-1;10929
@LATAM_CHI cada dia mas como la callampa. El servicio se ha ido a la mierda'               ;-1;10930
@LATAM_CHI \xc2\xbfpor que tan desmejorado el servicio del callcenter? los que atienden cuelgan las llamadas. Parece que no hay control.'               ;-1;10931
RT @GuillermoTapiaM: @LATAM_CHI @biobio @Mega como te extraño Lan Hoy Latam es un pesimo servicio y la postventa. Atrasan vuelos y discrimi\xe2\x80\xa6'               ;-1;10932
RT @romerojairo: @WRadioColombia EL SERVICIO DE LATAM ES PESIMO HAY SILLAS QUE ESTAN ESTATICAS NO LAS PUEDEN ACCIONAR LLEGAS CON LA ESPALDA\xe2\x80\xa6'               ;-1;10933
RT @PiliSanchez: @javcollao El problema de LATAM es que tiene pesimo servicio al cliente y suelen tener problemas de sobreventa de pasajes;-1;10934
RT @mc_george: @riuperu @AlexandraHorler @LATAM_PER Es demasiado abuso;-1;10935
RT @Damaris69955505: @LatamTRUCHOS @JuanICandelaria @LATAM_ARG Tal cual.ya gaste mucho y nada.el servicio todo es un desastre.'               ;-1;10936
@LATAM_CHI El tiempo es excesivo;-1;10937
LATAM_CHI @biobio @Mega como te extraño Lan Hoy Latam es un pesimo servicio y la postventa. Atrasan vuelos y discriminatorios con clientes.'               ;-1;10938
Hasta cuando vamos a ser esclavos de los antojos de @LATAM_ARG y @LATAM_CHI? Verguenza la atencion y el servicio. #LatamArg #Estafa'               ;-1;10939
@LatamTRUCHOS @JuanICandelaria @LATAM_ARG Tal cual.ya gaste mucho y nada.el servicio todo es un desastre.'               ;-1;10940
@LATAM_ARG Lamentable el servicio... 12 horas y no me llaman y no me venden el ticket. No les interesa facturar? Un\xe2\x80\xa6 '               ;-1;10941
En @LATAM_ARG no podes ocupar una salida de emergencia sin pagar extra;-1;10942
@LATAM_CHI @SERNAC realmente el servicio de equipaje deja mucho que desear;-1;10943
cuando me llaman? (por DM no sirve) cuanto vale perder un cliente de 15 años de lealtad?;-1;10944
@LATAM_CHI CADA DIA PEOR EL SERVICIO  '               ;-1;10945
@LATAM_CHI CADA DIA PEOR EL SERVICIO                 ;-1;10946
Nuestro dominio en el tema de #PreciosDeTrnasferencia nos permite ofrecerte un servicio de alta calidad. Conocenos\xe2\x80\xa6 '               ;1;10947
LATAM_CHI el peor servicio! Llevo meses pidiendo q se me acumulen kilometros por viaje hecho en otra compañia oneworld;-1;10948
@Paz_A_S @Andre_tuit Bueno...en todo caso es muy malo el servicio de LATAM\xf0\x9f\x98\x85'               ;-1;10949
@LATAM_CHI Reproceso para no registrar el error. El hecho es q llevo 120 dias habiles esperando;-1;10950
@DespegarAr me estan diciendo de Latam q mi vuelo no existe y en su pg aparece sin problemas. Q tipo de servicio tienen?'               ;-1;10951
RT @jlpenailillo: Horrible el servicio al cliente de @LATAM_CHI esto me respondieron el jueves pasado '               ;-1;10952
"RT @condevonblatt: @LATAM_CHI A la ida la comida fue gratis y a la vuelta me la cobraron, solo efectivo y sin tarjeta (altamente ilegal) ""p\xe2\x80\xa6'               ";-1;10953
@VickyQuilodran @quincheros @chuncharoja @Profugo_86 @LATAM_CHI Como variosdicrepo. No es buena musica folklorica.\xe2\x80\xa6 '               ;-1;10954
Horrible el servicio al cliente de @LATAM_CHI esto me respondieron el jueves pasado '               ;-1;10955
@LATAM_CHI hice un reclamo por que rompieron mi equipaje y jamas me llamaron de vuelta!!! Pesimo servicio latam!!!!!'               ;-1;10956
@LATAM_CO @LATAM_CHI increible que su servicio sea tan mediocre 4 celulares robados en su aerolinea mas de un mes y aun no recibo respuesta'               ;-1;10957
@LatamTRUCHOS @LATAM_ARG Pelea eterna porq no tienen solucion ellos dicen que todo lo hicieron por mi seguridad cua\xe2\x80\xa6 '               ;-1;10958
@Damaris69955505 @LATAM_ARG @JuanICandelaria Es mas probable que te la devuelvan los politicos chorros que LATAM ha\xe2\x80\xa6 '               ;-1;10959
@JuanICandelaria @LATAM_ARG Es una basura la empresa. Tenes que pensar muy bien en hacer un viaje con estos inutile\xe2\x80\xa6 '               ;-1;10960
RT @Vale_dami: @LATAM_ARG Truchos! Resuelvan los reclamos! Siempre tienen la razon ustedes ! Se van a quedar sin clientes'               ;-1;10961
RT @jimenaavi: @LatamTRUCHOS @Carlita_sl @LATAM_CHI @LATAM_ARG siii!!! Ya estoy esperando que el juez defina cuanto tienen que pagarme. Son\xe2\x80\xa6'               ;-1;10962
@LatamTRUCHOS @Carlita_sl @LATAM_CHI @LATAM_ARG siii!!! Ya estoy esperando que el juez defina cuanto tienen que pagarme. Son ladrones!!!!'               ;-1;10963
No te resignes a la lucha!! De todas maneras anda viendo de comprar todo de nuevo porque son ladronzuelos '               ;-1;10964
Dios quiera que no tengan un problema verdadero. No quiero NI mencionarlo. Son una basura Jorge '               ;-1;10965
Pobre señor Sergium... aca tenemos otro triste caso de el nivel de delincuencia que ostenta @LATAM_CHI @LATAM_ARG '               ;-1;10966
Jorge lo ilustra a la perfeccion. Estos delincuentes no son confiables ni como empresa ni por su seguridad aerea. '               ;-1;10967
RT @alfredo_rino: @Gecamin #MaplaMantemin2017 en visita de terreno conociendo la experiencia de @LATAM_CHI en mantenimiento. Excelente trab\xe2\x80\xa6'               ;1;10968
@LATAM_CHI En FB me salia vuelos ANF-SCL. La oferta en la web de LATAM es solo para vuelos SCL-ANF. Eso es lo que me decepciona;-1;10969
@LATAM_CHI pudieron encontrar la valija de mi madre;-1;10970
@LATAM_CHI lanchile un desastre el vuelo nos querian hacer viajar sin aire acondicionado 45 grados en la cabina\xe2\x80\xa6 '               ;-1;10971
@naataaliitiitaa ...llevas sin costo en bodega 1 pieza de 23 kg y un coche desarmable;-1;10972
@LATAM_CHI @micausamimega Estar 15 dias habiles esperando una respuesta mientras siguen sus protocolos y yo sin pod\xe2\x80\xa6 '               ;-1;10973
@LATAM_CHI @micausamimega Para mi tambien seria un orgullo que @LATAM_CHI me devolviera AHORA mi silla de ruedas qu\xe2\x80\xa6 '               ;-1;10974
LATAM_CHI @LATAM_ARG la publicida negativa les va salir mas caro que el televisor que dañaron.'               ;-1;10975
La puta madreeeeeee @LATAM_CHI vuelo cancelado sin hora de retorno                 ;-1;10976
@LATAM_CHI estimados nuevamente no puedo pagar la reserva;-1;10977
@LATAM_CHI me encuentro con publicidad falsa. Una vez cai en ella y crei que fue mi error pero no. Destinos al reve\xe2\x80\xa6 '               ;-1;10978
@LATAM_CHI Si justamente la respuesta ha sido la misma negativa de ayer! Seguire mi reclamo atraves del ANAC y Def del consumidor'               ;-1;10979
Oigan @LATAM_CHI hace mas de una semana que me siguen enviando esta encuesta...ya la conteste;-1;10980
RT @carovilches: Asi es con @LATAM_ECU Como si comprar un pasaje fuera barato. Haces el esfuerzo y te roban la plata. Con km tambien'               ;-1;10981
Asi es con @LATAM_ECU Como si comprar un pasaje fuera barato. Haces el esfuerzo y te roban la plata. Con km tambien'               ;-1;10982
Asi responde @LATAM_ECU No se que complejidad tiene el caso. Se presento TODO lo que solicitaron. Hasta cert. de de\xe2\x80\xa6 '               ;-1;10983
@LATAM_ECU vamos a recuperar la maleta? Ya de hizo ayer mismo el reclamo... se van a comunicar para informar que sucede con esto?'               ;-1;10984
@LATAM_ECU hola como hacen cuando no llega una maleta en sus vuelos? Mi mama llego ayer a UIO en uno de sus vuelos y la maleta no llego'               ;-1;10985
@LATAM_PER Son las 10:50 y nada del avion @LATAM_PER'               ;-1;10986
@LATAM_PER Si lo responden reclamos quitan las ganas de comprarles nuevamente'               ;-1;10987
@LATAM_PER Estoy esperando desde el domingo No es cuantica fisica o si se les hace asi de dificil?'               ;-1;10988
@LATAM_PER Mi codigo es YJOBCO. El vuelo reprogramado debio salir 10:3O pero el avion no llega.'               ;-1;10989
Reprogramaron mi vuelo de ayer para hoy a las 10:30am y no veo ningun avion por aca @LATAM_PER #Juliaca'               ;-1;10990
Dos dias varada en el aeropuerto de Juliaca... Grrrrr @LATAM_PER'               ;-1;10991
@SandroSoto13 las cotizaciones de los vuelos que deseas en distintas fechas. Saludos.'               ;-1;10992
@LATAM_PER Esto es una porqueria;-1;10993
@LATAM_PER Ojala hayan cambios a futuro. El bajar precios o hacer flash sales no soluciona nada si los servicios no mejoran. Saludos.'               ;-1;10994
@LATAM_PER Ya no. Hace 5 minutos he accedido y compre mi pasaje. Pero es risible que un site tan masivo como el de\xe2\x80\xa6 '               ;-1;10995
@inoesasi @LATAM_PER De hecho ya subieron los precios al 50%'               ;-1;10996
@LATAM_PER Los mismo precios no hay nada de mega promo \xf0\x9f\x99\x84'               ;-1;10997
@MrJasonDay @castrol_antonio @LATAM_PER Puta de mierda;-1;10998
El vlo 2413 de @LATAM_PER procedente de @AeroLaHabana esta demorado. Estima arribar en @AeropuertoLima a las 22:33 hrs @PeruNews A320-200'               ;-1;10999
@LATAM_PER quisiera saber porque en la web no aparezco como usuario Platinum cuando ingreso mi numero de socio?'               ;-1;11000
.@LATAM_PER He enviado mi queja via su pagina web (antes tambien en su formulario impreso). El vuelo despego 16 horas despues. Fue un caos.'               ;-1;11001
@LATAM_PER No resuelven nada;-1;11002
@LATAM_PER No resuelven nada;-1;11003
LATAM_PER Son las 10:50 y nada del avion @LATAM_PER'               ;-1;11004
LATAM_PER Estoy esperando desde el domingo No es cuantica fisica o si se les hace asi de dificil?'               ;-1;11005
LATAM_PER Mi codigo es YJOBCO. El vuelo reprogramado debio salir 10:3O pero el avion no llega.'               ;-1;11006
LATAM_PER cuatro Dias para contestar un simple reclamo de venta en Mercado?? Deberan contratar un community manager'               ;-1;11007
Reprogramaron mi vuelo de ayer para hoy a las 10:30am y no veo ningun avion por aca @LATAM_PER #Juliaca'               ;-1;11008
Dos dias varada en el aeropuerto de Juliaca... Grrrrr @LATAM_PER'               ;-1;11009
LATAM_PER Esto es una porqueria;-1;11010
LATAM_PER Ya no. Hace 5 minutos he accedido y compre mi pasaje. Pero es risible que un site tan masivo como el de;-1;11011
.@LATAM_PER He enviado mi queja via su pagina web (antes tambien en su formulario impreso). El vuelo despego 16 horas despues. Fue un caos.'               ;-1;11012
LATAM_ARG @LATAM_CHI @LATAMAirlines una vez mas mienten! Nunca se acredito mi reembolso que supuestamente estar;-1;11013
RT @ch1nox: @LatamIndignados Dicen q estan estudiando mi caso y es solo activar mi travel voucher no se pq tarda muchos decadas .. Gracias;-1;11014
RT @le_gonzalez1986: @macadippel @LatamIndignados @LATAM_CHI A mi me dijeron que eran 15 dias para resolver. Me llega hoy que resolvieron u\xe2\x80\xa6'               ;-1;11015
LatamIndignados Dicen q estan estudiando mi caso y es solo activar mi travel voucher no se pq tarda muchos decadas .. gracias por el apoyo'               ;-1;11016
macadippel @LatamIndignados @LATAM_CHI A mi me dijeron que eran 15 dias para resolver. Me llega hoy que resolviero\xe2\x80\xa6 '               ;-1;11017
@alfredo_rino @Gecamin @LATAM_CHI Excelente experiencia Amigo Alfredo Un abrazo'               ;1;11018
